     1     1     1       0.000000       0.000000       0.000000
     1     1     2       0.000000       0.000000       0.000000
     1     1     3       0.000000       0.000000       0.000000
     1     1     4       0.000000       0.000000       0.000000
     1     1     5       0.000000       0.000000       0.000000
     1     1     6       0.000000       0.000000       0.000000
     1     1     7       0.000000       0.000000       0.000000
     1     1     8       0.000000       0.000000       0.000000
     1     1     9       0.000000       0.000000       0.000000
     1     1    10       0.000000       0.000000       0.000000
     1     1    11       0.000000       0.000000       0.000000
     1     1    12       0.000000       0.000000       0.000000
     1     1    13       0.000000       0.000000       0.000000
     1     1    14       0.000000       0.000000       0.000000
     1     1    15       0.000000       0.000000       0.000000
     1     1    16       0.000000       0.000000       0.000000
     1     1    17       0.000000       0.000000       0.000000
     1     1    18       0.000000       0.000000       0.000000
     1     1    19       0.000000       0.000000       0.000000
     1     1    20       0.000000       0.000000       0.000000
     1     1    21       0.000000       0.000000       0.000000
     1     1    22       0.000000       0.000000       0.000000
     1     1    23       0.000000       0.000000       0.000000
     1     1    24       0.000000       0.000000       0.000000
     1     1    25       0.000000       0.000000       0.000000
     1     1    26       0.000000       0.000000       0.000000
     1     1    27       0.000000       0.000000       0.000000
     1     1    28       0.000000       0.000000       0.000000
     1     1    29       0.000000       0.000000       0.000000
     1     1    30       0.000000       0.000000       0.000000
     1     1    31       0.000000       0.000000       0.000000
     1     1    32       0.000000       0.000000       0.000000
     1     1    33       0.000000       0.000000       0.000000
     1     1    34       0.000000       0.000000       0.000000
     1     1    35       0.000000       0.000000       0.000000
     1     1    36       0.000000       0.000000       0.000000
     1     1    37       0.069230       0.005240      -0.004580
     1     1    38       0.065490      -0.006800       0.010440
     1     1    39       0.056705      -0.009380       0.035680
     1     1    40       0.042283      -0.006540       0.035180
     1     2     1       0.000000       0.000000       0.000000
     1     2     2       0.000000       0.000000       0.000000
     1     2     3       0.000000       0.000000       0.000000
     1     2     4       0.000000       0.000000       0.000000
     1     2     5       0.000000       0.000000       0.000000
     1     2     6       0.000000       0.000000       0.000000
     1     2     7       0.000000       0.000000       0.000000
     1     2     8       0.000000       0.000000       0.000000
     1     2     9       0.000000       0.000000       0.000000
     1     2    10       0.000000       0.000000       0.000000
     1     2    11       0.000000       0.000000       0.000000
     1     2    12       0.000000       0.000000       0.000000
     1     2    13       0.000000       0.000000       0.000000
     1     2    14       0.000000       0.000000       0.000000
     1     2    15       0.000000       0.000000       0.000000
     1     2    16       0.000000       0.000000       0.000000
     1     2    17       0.000000       0.000000       0.000000
     1     2    18       0.000000       0.000000       0.000000
     1     2    19       0.000000       0.000000       0.000000
     1     2    20       0.000000       0.000000       0.000000
     1     2    21       0.000000       0.000000       0.000000
     1     2    22       0.000000       0.000000       0.000000
     1     2    23       0.000000       0.000000       0.000000
     1     2    24       0.000000       0.000000       0.000000
     1     2    25       0.000000       0.000000       0.000000
     1     2    26       0.000000       0.000000       0.000000
     1     2    27       0.000000       0.000000       0.000000
     1     2    28       0.000000       0.000000       0.000000
     1     2    29       0.000000       0.000000       0.000000
     1     2    30       0.000000       0.000000       0.000000
     1     2    31       0.000000       0.000000       0.000000
     1     2    32       0.000000       0.000000       0.000000
     1     2    33       0.000000       0.000000       0.000000
     1     2    34       0.000000       0.000000       0.000000
     1     2    35       0.000000       0.000000       0.000000
     1     2    36       0.047585       0.006800      -0.007620
     1     2    37       0.050331       0.009900      -0.003540
     1     2    38       0.071847      -0.008680       0.014700
     1     2    39       0.083304      -0.015740       0.039760
     1     2    40       0.085734      -0.012100       0.032120
     1     3     1       0.000000       0.000000       0.000000
     1     3     2       0.000000       0.000000       0.000000
     1     3     3       0.000000       0.000000       0.000000
     1     3     4       0.000000       0.000000       0.000000
     1     3     5       0.000000       0.000000       0.000000
     1     3     6       0.000000       0.000000       0.000000
     1     3     7       0.000000       0.000000       0.000000
     1     3     8       0.000000       0.000000       0.000000
     1     3     9       0.000000       0.000000       0.000000
     1     3    10       0.000000       0.000000       0.000000
     1     3    11       0.000000       0.000000       0.000000
     1     3    12       0.000000       0.000000       0.000000
     1     3    13       0.000000       0.000000       0.000000
     1     3    14       0.000000       0.000000       0.000000
     1     3    15       0.000000       0.000000       0.000000
     1     3    16       0.000000       0.000000       0.000000
     1     3    17       0.000000       0.000000       0.000000
     1     3    18       0.000000       0.000000       0.000000
     1     3    19       0.000000       0.000000       0.000000
     1     3    20       0.000000       0.000000       0.000000
     1     3    21       0.000000       0.000000       0.000000
     1     3    22       0.000000       0.000000       0.000000
     1     3    23       0.000000       0.000000       0.000000
     1     3    24       0.000000       0.000000       0.000000
     1     3    25       0.000000       0.000000       0.000000
     1     3    26       0.000000       0.000000       0.000000
     1     3    27       0.000000       0.000000       0.000000
     1     3    28       0.000000       0.000000       0.000000
     1     3    29       0.000000       0.000000       0.000000
     1     3    30       0.000000       0.000000       0.000000
     1     3    31       0.000000       0.000000       0.000000
     1     3    32       0.000000       0.000000       0.000000
     1     3    33       0.000000       0.000000       0.000000
     1     3    34       0.000000       0.000000       0.000000
     1     3    35       0.086576       0.016680       0.014340
     1     3    36       0.114143       0.023580       0.007920
     1     3    37       0.064434       0.016980       0.004960
     1     3    38       0.061284      -0.005540       0.015000
     1     3    39       0.086132      -0.014640       0.029420
     1     3    40       0.111338      -0.008880       0.020520
     1     4     1       0.000000       0.000000       0.000000
     1     4     2       0.000000       0.000000       0.000000
     1     4     3       0.000000       0.000000       0.000000
     1     4     4       0.000000       0.000000       0.000000
     1     4     5       0.000000       0.000000       0.000000
     1     4     6       0.000000       0.000000       0.000000
     1     4     7       0.000000       0.000000       0.000000
     1     4     8       0.000000       0.000000       0.000000
     1     4     9       0.000000       0.000000       0.000000
     1     4    10       0.000000       0.000000       0.000000
     1     4    11       0.000000       0.000000       0.000000
     1     4    12       0.000000       0.000000       0.000000
     1     4    13       0.000000       0.000000       0.000000
     1     4    14       0.000000       0.000000       0.000000
     1     4    15       0.000000       0.000000       0.000000
     1     4    16       0.000000       0.000000       0.000000
     1     4    17       0.000000       0.000000       0.000000
     1     4    18       0.000000       0.000000       0.000000
     1     4    19       0.000000       0.000000       0.000000
     1     4    20       0.000000       0.000000       0.000000
     1     4    21       0.000000       0.000000       0.000000
     1     4    22       0.000000       0.000000       0.000000
     1     4    23       0.000000       0.000000       0.000000
     1     4    24       0.000000       0.000000       0.000000
     1     4    25       0.000000       0.000000       0.000000
     1     4    26       0.000000       0.000000       0.000000
     1     4    27       0.000000       0.000000       0.000000
     1     4    28       0.000000       0.000000       0.000000
     1     4    29       0.000000       0.000000       0.000000
     1     4    30       0.000000       0.000000       0.000000
     1     4    31       0.000000       0.000000       0.000000
     1     4    32       0.000000       0.000000       0.000000
     1     4    33       0.000000       0.000000       0.000000
     1     4    34       0.032422       0.014640       0.020200
     1     4    35       0.114912       0.034300       0.038040
     1     4    36       0.144234       0.034460       0.022220
     1     4    37       0.064744       0.024300       0.009440
     1     4    38       0.039098       0.005300       0.014660
     1     4    39       0.067018      -0.002340       0.022400
     1     4    40       0.080252       0.008860       0.018360
     1     5     1       0.000000       0.000000       0.000000
     1     5     2       0.000000       0.000000       0.000000
     1     5     3       0.000000       0.000000       0.000000
     1     5     4       0.000000       0.000000       0.000000
     1     5     5       0.000000       0.000000       0.000000
     1     5     6       0.000000       0.000000       0.000000
     1     5     7       0.000000       0.000000       0.000000
     1     5     8       0.000000       0.000000       0.000000
     1     5     9       0.000000       0.000000       0.000000
     1     5    10       0.000000       0.000000       0.000000
     1     5    11       0.000000       0.000000       0.000000
     1     5    12       0.000000       0.000000       0.000000
     1     5    13       0.000000       0.000000       0.000000
     1     5    14       0.000000       0.000000       0.000000
     1     5    15       0.000000       0.000000       0.000000
     1     5    16       0.000000       0.000000       0.000000
     1     5    17       0.000000       0.000000       0.000000
     1     5    18       0.000000       0.000000       0.000000
     1     5    19       0.000000       0.000000       0.000000
     1     5    20       0.000000       0.000000       0.000000
     1     5    21       0.000000       0.000000       0.000000
     1     5    22       0.000000       0.000000       0.000000
     1     5    23       0.000000       0.000000       0.000000
     1     5    24       0.000000       0.000000       0.000000
     1     5    25       0.000000       0.000000       0.000000
     1     5    26       0.000000       0.000000       0.000000
     1     5    27       0.000000       0.000000       0.000000
     1     5    28       0.000000       0.000000       0.000000
     1     5    29       0.000000       0.000000       0.000000
     1     5    30       0.000000       0.000000       0.000000
     1     5    31       0.000000       0.000000       0.000000
     1     5    32       0.000000       0.000000       0.000000
     1     5    33       0.047138       0.019600      -0.007600
     1     5    34       0.067057       0.047520       0.011240
     1     5    35       0.124444       0.052720       0.036740
     1     5    36       0.144643       0.044740       0.027600
     1     5    37       0.065070       0.032280       0.014380
     1     5    38       0.029533       0.017180       0.015360
     1     5    39       0.036782       0.010940       0.018420
     1     5    40       0.044452       0.024120       0.016700
     1     6     1       0.000000       0.000000       0.000000
     1     6     2       0.000000       0.000000       0.000000
     1     6     3       0.000000       0.000000       0.000000
     1     6     4       0.000000       0.000000       0.000000
     1     6     5       0.000000       0.000000       0.000000
     1     6     6       0.000000       0.000000       0.000000
     1     6     7       0.000000       0.000000       0.000000
     1     6     8       0.000000       0.000000       0.000000
     1     6     9       0.000000       0.000000       0.000000
     1     6    10       0.000000       0.000000       0.000000
     1     6    11       0.000000       0.000000       0.000000
     1     6    12       0.000000       0.000000       0.000000
     1     6    13       0.000000       0.000000       0.000000
     1     6    14       0.000000       0.000000       0.000000
     1     6    15       0.000000       0.000000       0.000000
     1     6    16       0.000000       0.000000       0.000000
     1     6    17       0.000000       0.000000       0.000000
     1     6    18       0.000000       0.000000       0.000000
     1     6    19       0.000000       0.000000       0.000000
     1     6    20       0.000000       0.000000       0.000000
     1     6    21       0.000000       0.000000       0.000000
     1     6    22       0.000000       0.000000       0.000000
     1     6    23       0.000000       0.000000       0.000000
     1     6    24       0.000000       0.000000       0.000000
     1     6    25       0.000000       0.000000       0.000000
     1     6    26       0.000000       0.000000       0.000000
     1     6    27       0.000000       0.000000       0.000000
     1     6    28       0.000000       0.000000       0.000000
     1     6    29       0.000000       0.000000       0.000000
     1     6    30       0.000000       0.000000       0.000000
     1     6    31       0.000000       0.000000       0.000000
     1     6    32       0.058226       0.016340      -0.021040
     1     6    33       0.079966       0.048540      -0.032660
     1     6    34       0.085913       0.076400       0.001000
     1     6    35       0.122117       0.069240       0.027720
     1     6    36       0.127157       0.052180       0.028540
     1     6    37       0.068426       0.036900       0.018480
     1     6    38       0.050694       0.024960       0.014480
     1     6    39       0.026230       0.015840       0.014400
     1     6    40       0.047868       0.023940       0.005740
     1     7     1       0.000000       0.000000       0.000000
     1     7     2       0.000000       0.000000       0.000000
     1     7     3       0.000000       0.000000       0.000000
     1     7     4       0.000000       0.000000       0.000000
     1     7     5       0.000000       0.000000       0.000000
     1     7     6       0.000000       0.000000       0.000000
     1     7     7       0.000000       0.000000       0.000000
     1     7     8       0.000000       0.000000       0.000000
     1     7     9       0.000000       0.000000       0.000000
     1     7    10       0.000000       0.000000       0.000000
     1     7    11       0.000000       0.000000       0.000000
     1     7    12       0.000000       0.000000       0.000000
     1     7    13       0.000000       0.000000       0.000000
     1     7    14       0.000000       0.000000       0.000000
     1     7    15       0.000000       0.000000       0.000000
     1     7    16       0.000000       0.000000       0.000000
     1     7    17       0.000000       0.000000       0.000000
     1     7    18       0.000000       0.000000       0.000000
     1     7    19       0.000000       0.000000       0.000000
     1     7    20       0.000000       0.000000       0.000000
     1     7    21       0.000000       0.000000       0.000000
     1     7    22       0.000000       0.000000       0.000000
     1     7    23       0.000000       0.000000       0.000000
     1     7    24       0.000000       0.000000       0.000000
     1     7    25       0.000000       0.000000       0.000000
     1     7    26       0.000000       0.000000       0.000000
     1     7    27       0.000000       0.000000       0.000000
     1     7    28       0.000000       0.000000       0.000000
     1     7    29       0.000000       0.000000       0.000000
     1     7    30       0.000000       0.000000       0.000000
     1     7    31       0.024372      -0.001800      -0.007580
     1     7    32       0.076419       0.030980      -0.036280
     1     7    33       0.106058       0.069240      -0.046460
     1     7    34       0.112747       0.096600      -0.009880
     1     7    35       0.115385       0.079660       0.017840
     1     7    36       0.105081       0.053380       0.026680
     1     7    37       0.066795       0.036380       0.019240
     1     7    38       0.065166       0.026520       0.012100
     1     7    39       0.023056       0.011580       0.013040
     1     7    40       0.012484       0.003560       0.003100
     1     8     1       0.000000       0.000000       0.000000
     1     8     2       0.000000       0.000000       0.000000
     1     8     3       0.000000       0.000000       0.000000
     1     8     4       0.000000       0.000000       0.000000
     1     8     5       0.000000       0.000000       0.000000
     1     8     6       0.000000       0.000000       0.000000
